record_id,timestamp,device_id,employee_id,department,shift,scheduled_start,scheduled_end,event_type,fingerprint_id,fingerprint_match,authentication_time_ms,attempt_number,failed_attempt_count_session,enrollment_status,is_late,is_early_exit,device_status,device_health_score,wifi_rssi_dbm,system_uptime_hr,database_sync_status,alert_type,date,hour
5217,2026-06-13 14:12:03,GATE-01,E1008,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1008,Yes,404.4,1,0,Not Applicable,No,No,ONLINE,84.6,-48.4,46.94,SYNCED,No Alert,2026-06-13,14
5218,2026-06-13 14:12:31,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,603.0,1,1,Not Applicable,No,No,ONLINE,85.0,-63.9,286.653,SYNCED,Unknown Fingerprint,2026-06-13,14
5219,2026-06-13 14:12:36,GATE-02,E1028,Production,Morning,06:00:00,14:00:00,Check-Out,1028,Yes,312.1,2,1,Not Applicable,No,No,ONLINE,84.4,-57.4,286.655,SYNCED,No Alert,2026-06-13,14
5220,2026-06-13 14:15:44,GATE-02,E1016,Packing,Afternoon,14:00:00,22:00:00,Check-In,1016,Yes,319.5,1,0,Not Applicable,Yes,No,ONLINE,87.1,-56.5,286.707,SYNCED,Late Arrival,2026-06-13,14
5221,2026-06-13 14:21:50,GATE-02,E1054,Production,Afternoon,14:00:00,22:00:00,Check-In,1054,Yes,334.4,1,0,Not Applicable,Yes,No,ONLINE,85.3,-59.8,286.809,SYNCED,Late Arrival,2026-06-13,14
5222,2026-06-13 14:21:52,GATE-02,E1060,Packing,Morning,06:00:00,14:00:00,Check-Out,1060,Yes,188.6,1,0,Not Applicable,No,No,ONLINE,86.2,-58.8,286.809,SYNCED,No Alert,2026-06-13,14
5223,2026-06-13 14:21:59,GATE-01,E1053,Quality Control,Morning,06:00:00,14:00:00,Check-Out,1053,Yes,317.1,1,0,Not Applicable,No,No,ONLINE,86.6,-50.5,47.105,SYNCED,No Alert,2026-06-13,14
5224,2026-06-13 14:26:32,GATE-02,E1058,Maintenance,Morning,06:00:00,14:00:00,Check-Out,1058,Yes,349.0,1,0,Not Applicable,No,No,ONLINE,85.4,-63.3,286.887,SYNCED,No Alert,2026-06-13,14
5225,2026-06-13 14:43:44,GATE-02,E1033,Production,Morning,06:00:00,14:00:00,Check-Out,1033,Yes,261.0,1,0,Not Applicable,No,No,ONLINE,87.6,-54.2,287.174,SYNCED,No Alert,2026-06-13,14
5226,2026-06-13 16:26:18,GATE-03,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,628.3,1,0,Not Applicable,No,No,ONLINE,85.6,-70.2,12.055,SYNCED,Unknown Fingerprint,2026-06-13,16
5227,2026-06-13 17:31:58,GATE-03,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,764.8,1,0,Not Applicable,No,No,ONLINE,85.7,-70.2,13.15,SYNCED,Unknown Fingerprint,2026-06-13,17
5228,2026-06-13 18:16:23,GATE-01,E1026,Admin/HR,General,09:30:00,18:30:00,Check-Out,1026,Yes,443.7,1,0,Not Applicable,No,No,ONLINE,85.7,-48.0,51.012,SYNCED,No Alert,2026-06-13,18
5229,2026-06-13 18:16:31,GATE-01,E1030,Admin/HR,General,09:30:00,18:30:00,Check-Out,1030,Yes,307.6,1,0,Not Applicable,No,No,ONLINE,88.7,-51.1,51.015,SYNCED,No Alert,2026-06-13,18
5230,2026-06-13 18:22:02,GATE-01,E1034,Admin/HR,General,09:30:00,18:30:00,Check-Out,1034,Yes,255.8,1,0,Not Applicable,No,No,ONLINE,86.2,-51.4,51.106,SYNCED,No Alert,2026-06-13,18
5231,2026-06-13 18:25:24,GATE-01,E1004,Admin/HR,General,09:30:00,18:30:00,Check-Out,1004,Yes,266.8,1,0,Not Applicable,No,No,ONLINE,86.4,-53.4,51.163,SYNCED,No Alert,2026-06-13,18
5232,2026-06-13 18:30:23,GATE-01,E1055,Admin/HR,General,09:30:00,18:30:00,Check-Out,1055,Yes,253.6,1,0,Not Applicable,No,No,ONLINE,84.8,-47.5,51.246,SYNCED,No Alert,2026-06-13,18
5233,2026-06-13 19:09:22,GATE-01,E1014,Admin/HR,General,09:30:00,18:30:00,Check-Out,1014,Yes,419.3,1,0,Not Applicable,No,No,ONLINE,87.4,-52.2,51.895,SYNCED,No Alert,2026-06-13,19
5234,2026-06-13 21:29:52,GATE-02,E1049,Production,Night,22:00:00,06:00:00,Check-In,1049,Yes,416.2,1,0,Not Applicable,No,No,ONLINE,86.2,-57.3,293.943,SYNCED,No Alert,2026-06-13,21
5235,2026-06-13 21:34:43,GATE-02,E1024,Production,Night,22:00:00,06:00:00,Check-In,1024,Yes,424.2,1,0,Not Applicable,No,No,ONLINE,85.5,-61.6,294.023,SYNCED,No Alert,2026-06-13,21
5236,2026-06-13 21:41:08,GATE-02,E1047,Production,Night,22:00:00,06:00:00,Check-In,1047,Yes,256.4,1,0,Not Applicable,No,No,ONLINE,85.3,-60.3,294.13,SYNCED,No Alert,2026-06-13,21
5237,2026-06-13 21:46:58,GATE-02,E1044,Maintenance,Night,22:00:00,06:00:00,Check-In,1044,Yes,385.0,1,0,Not Applicable,No,No,ONLINE,87.4,-59.3,294.228,SYNCED,No Alert,2026-06-13,21
5238,2026-06-13 21:47:40,GATE-02,E1013,Security,Night,22:00:00,06:00:00,Check-In,1013,Yes,342.9,1,0,Not Applicable,No,No,ONLINE,86.2,-58.3,294.239,SYNCED,No Alert,2026-06-13,21
5239,2026-06-13 21:47:46,GATE-02,E1057,Packing,Night,22:00:00,06:00:00,Check-In,1057,Yes,266.7,1,0,Not Applicable,No,No,ONLINE,87.3,-57.2,294.241,SYNCED,No Alert,2026-06-13,21
5240,2026-06-13 21:50:28,GATE-03,E1019,Security,Night,22:00:00,06:00:00,Check-In,1019,Yes,429.1,1,0,Not Applicable,No,No,ONLINE,84.6,-70.2,17.458,SYNCED,No Alert,2026-06-13,21
5241,2026-06-13 21:50:51,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-In,1010,Yes,294.4,1,0,Not Applicable,No,No,ONLINE,87.0,-57.0,294.292,SYNCED,No Alert,2026-06-13,21
5242,2026-06-13 21:52:00,GATE-02,E1012,Packing,Night,22:00:00,06:00:00,Check-In,1012,Yes,387.7,1,0,Not Applicable,No,No,ONLINE,86.9,-62.3,294.311,SYNCED,No Alert,2026-06-13,21
5243,2026-06-13 21:52:48,GATE-02,E1020,Production,Night,22:00:00,06:00:00,Check-In,1020,Yes,356.6,1,0,Not Applicable,No,No,ONLINE,84.6,-59.9,294.325,SYNCED,No Alert,2026-06-13,21
5244,2026-06-13 21:55:17,GATE-02,E1025,Production,Night,22:00:00,06:00:00,Check-In,1025,Yes,339.5,1,0,Not Applicable,No,No,ONLINE,86.8,-57.7,294.366,SYNCED,No Alert,2026-06-13,21
5245,2026-06-13 21:57:03,GATE-02,E1035,Packing,Night,22:00:00,06:00:00,Check-In,1035,Yes,347.6,1,0,Not Applicable,No,No,ONLINE,85.0,-57.6,294.396,SYNCED,No Alert,2026-06-13,21
5246,2026-06-13 21:57:08,GATE-03,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,487.8,1,1,Not Applicable,No,No,ONLINE,86.4,-69.2,17.569,SYNCED,Unknown Fingerprint,2026-06-13,21
5247,2026-06-13 21:57:13,GATE-03,E1002,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1002,Yes,350.0,2,1,Not Applicable,No,No,ONLINE,83.5,-72.2,17.571,SYNCED,No Alert,2026-06-13,21
5248,2026-06-13 21:57:28,GATE-03,E1038,Warehouse,Night,22:00:00,06:00:00,Check-In,1038,Yes,323.5,1,0,Not Applicable,No,No,ONLINE,85.2,-69.1,17.575,SYNCED,No Alert,2026-06-13,21
5249,2026-06-13 22:01:42,GATE-02,E1031,Maintenance,Afternoon,14:00:00,22:00:00,Check-Out,1031,Yes,270.4,1,0,Not Applicable,No,No,ONLINE,84.3,-56.7,294.473,SYNCED,No Alert,2026-06-13,22
5250,2026-06-13 22:02:11,GATE-02,E1036,Production,Night,22:00:00,06:00:00,Check-In,1036,Yes,373.1,1,0,Not Applicable,No,No,ONLINE,86.2,-59.6,294.481,SYNCED,No Alert,2026-06-13,22
5251,2026-06-13 22:03:41,GATE-02,E1006,Production,Night,22:00:00,06:00:00,Check-In,1006,Yes,239.8,1,0,Not Applicable,No,No,ONLINE,86.7,-63.1,294.506,SYNCED,No Alert,2026-06-13,22
5252,2026-06-13 22:04:44,GATE-02,E1018,Production,Afternoon,14:00:00,22:00:00,Check-Out,1018,Yes,276.9,1,0,Not Applicable,No,No,ONLINE,85.9,-55.7,294.524,SYNCED,No Alert,2026-06-13,22
5253,2026-06-13 22:05:06,GATE-02,E1023,Packing,Night,22:00:00,06:00:00,Check-In,1023,Yes,228.1,1,0,Not Applicable,No,No,ONLINE,87.4,-60.3,294.53,SYNCED,No Alert,2026-06-13,22
5254,2026-06-13 22:05:21,GATE-03,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,404.6,1,1,Not Applicable,No,No,ONLINE,87.6,-73.5,17.706,SYNCED,Unknown Fingerprint,2026-06-13,22
5255,2026-06-13 22:05:25,GATE-03,E1046,Warehouse,Night,22:00:00,06:00:00,Check-In,1046,Yes,347.1,2,1,Not Applicable,No,No,ONLINE,87.2,-67.1,17.707,SYNCED,No Alert,2026-06-13,22
5256,2026-06-13 22:05:59,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,524.5,1,1,Not Applicable,No,No,ONLINE,84.5,-44.9,54.839,SYNCED,Unknown Fingerprint,2026-06-13,22
5257,2026-06-13 22:06:03,GATE-01,E1048,Security,Afternoon,14:00:00,22:00:00,Check-Out,1048,Yes,287.2,2,1,Not Applicable,No,No,ONLINE,86.0,-46.8,54.84,SYNCED,No Alert,2026-06-13,22
5258,2026-06-13 22:07:36,GATE-01,E1017,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1017,Yes,373.2,1,0,Not Applicable,No,No,ONLINE,86.2,-46.8,54.866,SYNCED,No Alert,2026-06-13,22
5259,2026-06-13 22:08:08,GATE-01,E1029,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1029,Yes,379.1,1,0,Not Applicable,No,No,ONLINE,84.6,-46.9,54.875,SYNCED,No Alert,2026-06-13,22
5260,2026-06-13 22:08:22,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,348.9,1,1,Not Applicable,No,No,ONLINE,87.4,-62.4,294.584,SYNCED,Unknown Fingerprint,2026-06-13,22
5261,2026-06-13 22:08:28,GATE-02,E1041,Production,Afternoon,14:00:00,22:00:00,Check-Out,1041,Yes,235.7,2,1,Not Applicable,No,No,ONLINE,84.7,-53.8,294.586,SYNCED,No Alert,2026-06-13,22
5262,2026-06-13 22:09:21,GATE-01,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,465.4,1,1,Not Applicable,No,No,ONLINE,84.0,-51.2,54.895,SYNCED,Unknown Fingerprint,2026-06-13,22
5263,2026-06-13 22:09:26,GATE-01,E1039,Quality Control,Afternoon,14:00:00,22:00:00,Check-Out,1039,Yes,364.3,2,1,Not Applicable,No,No,ONLINE,88.2,-53.5,54.896,SYNCED,No Alert,2026-06-13,22
5264,2026-06-13 22:09:41,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-In,1001,Yes,322.2,1,0,Not Applicable,No,No,ONLINE,87.3,-59.6,294.606,SYNCED,No Alert,2026-06-13,22
5265,2026-06-13 22:11:02,GATE-02,E1022,Production,Night,22:00:00,06:00:00,Check-In,1022,Yes,305.1,1,0,Not Applicable,Yes,No,ONLINE,86.1,-56.2,294.629,SYNCED,Late Arrival,2026-06-13,22
5266,2026-06-13 22:12:18,GATE-02,E1021,Production,Afternoon,14:00:00,22:00:00,Check-Out,1021,Yes,326.4,1,0,Not Applicable,No,No,ONLINE,87.5,-55.5,294.65,SYNCED,No Alert,2026-06-13,22
5267,2026-06-13 22:12:26,GATE-03,E1007,Warehouse,Night,22:00:00,06:00:00,Check-In,1007,Yes,367.7,1,0,Not Applicable,Yes,No,ONLINE,84.9,-71.8,17.824,SYNCED,Late Arrival,2026-06-13,22
5268,2026-06-13 22:12:52,GATE-02,E1054,Production,Afternoon,14:00:00,22:00:00,Check-Out,1054,Yes,375.9,1,0,Not Applicable,No,No,ONLINE,85.0,-62.6,294.659,SYNCED,No Alert,2026-06-13,22
5269,2026-06-13 22:13:27,GATE-02,E1043,Production,Afternoon,14:00:00,22:00:00,Check-Out,1043,Yes,367.0,1,0,Not Applicable,No,No,ONLINE,85.9,-58.6,294.669,SYNCED,No Alert,2026-06-13,22
5270,2026-06-13 22:15:59,GATE-02,E1027,Production,Afternoon,14:00:00,22:00:00,Check-Out,1027,Yes,332.8,1,0,Not Applicable,No,No,ONLINE,84.7,-61.4,294.711,SYNCED,No Alert,2026-06-13,22
5271,2026-06-13 22:21:57,GATE-03,E1009,Warehouse,Afternoon,14:00:00,22:00:00,Check-Out,1009,Yes,275.8,1,0,Not Applicable,No,No,ONLINE,86.3,-77.2,17.983,SYNCED,No Alert,2026-06-13,22
5272,2026-06-13 22:23:23,GATE-02,E1016,Packing,Afternoon,14:00:00,22:00:00,Check-Out,1016,Yes,362.3,1,0,Not Applicable,No,No,ONLINE,88.1,-59.5,294.834,SYNCED,No Alert,2026-06-13,22
5273,2026-06-13 22:28:22,GATE-02,E1003,Production,Afternoon,14:00:00,22:00:00,Check-Out,1003,Yes,284.2,1,0,Not Applicable,No,No,ONLINE,84.7,-57.1,294.917,SYNCED,No Alert,2026-06-13,22
5274,2026-06-13 22:29:12,GATE-03,E1052,Security,Afternoon,14:00:00,22:00:00,Check-Out,1052,Yes,312.4,1,0,Not Applicable,No,No,ONLINE,84.8,-71.6,18.104,SYNCED,No Alert,2026-06-13,22
5275,2026-06-13 22:32:45,GATE-02,UNVERIFIED,Unknown,Unknown,14:00:00,22:00:00,Check-In/Out Attempt,0,No,573.7,1,1,Not Applicable,No,No,ONLINE,86.2,-61.5,294.991,SYNCED,Unknown Fingerprint,2026-06-13,22
5276,2026-06-13 22:32:48,GATE-02,E1051,Maintenance,Afternoon,14:00:00,22:00:00,Check-Out,1051,Yes,361.5,2,1,Not Applicable,No,No,ONLINE,87.2,-55.5,294.992,SYNCED,No Alert,2026-06-13,22
5277,2026-06-14 05:37:23,GATE-03,E1019,Security,Night,22:00:00,06:00:00,Check-Out,1019,Yes,257.9,1,0,Not Applicable,No,Yes,ONLINE,86.4,-67.1,25.24,SYNCED,Early Exit,2026-06-14,5
5278,2026-06-14 05:49:16,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,731.7,1,1,Not Applicable,No,No,ONLINE,84.6,-56.0,302.266,SYNCED,Unknown Fingerprint,2026-06-14,5
5279,2026-06-14 05:49:22,GATE-02,E1035,Packing,Night,22:00:00,06:00:00,Check-Out,1035,Yes,375.7,2,1,Not Applicable,No,No,ONLINE,85.5,-64.2,302.268,SYNCED,No Alert,2026-06-14,5
5280,2026-06-14 05:53:58,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-In,1042,Yes,371.3,1,0,Not Applicable,No,No,ONLINE,85.2,-42.8,62.639,SYNCED,No Alert,2026-06-14,5
5281,2026-06-14 05:57:17,GATE-02,E1010,Production,Night,22:00:00,06:00:00,Check-Out,1010,Yes,350.9,1,0,Not Applicable,No,No,ONLINE,87.5,-58.2,302.399,SYNCED,No Alert,2026-06-14,5
5282,2026-06-14 06:02:39,GATE-02,E1023,Packing,Night,22:00:00,06:00:00,Check-Out,1023,Yes,384.5,1,0,Not Applicable,No,No,ONLINE,86.8,-55.8,302.489,SYNCED,No Alert,2026-06-14,6
5283,2026-06-14 06:04:21,GATE-03,E1007,Warehouse,Night,22:00:00,06:00:00,Check-Out,1007,Yes,292.9,1,0,Not Applicable,No,No,ONLINE,84.9,-70.3,25.69,SYNCED,No Alert,2026-06-14,6
5284,2026-06-14 06:05:38,GATE-02,E1022,Production,Night,22:00:00,06:00:00,Check-Out,1022,Yes,272.9,1,0,Not Applicable,No,No,ONLINE,86.1,-59.8,302.539,SYNCED,No Alert,2026-06-14,6
5285,2026-06-14 06:05:42,GATE-02,E1001,Production,Night,22:00:00,06:00:00,Check-Out,1001,Yes,459.0,1,0,Not Applicable,No,No,ONLINE,85.1,-58.5,302.54,SYNCED,No Alert,2026-06-14,6
5286,2026-06-14 06:07:11,GATE-02,UNVERIFIED,Unknown,Unknown,22:00:00,06:00:00,Check-In/Out Attempt,0,No,406.7,1,1,Not Applicable,No,No,ONLINE,84.4,-55.7,302.564,SYNCED,Unknown Fingerprint,2026-06-14,6
5287,2026-06-14 06:07:16,GATE-02,E1006,Production,Night,22:00:00,06:00:00,Check-Out,1006,Yes,406.6,2,1,Not Applicable,No,No,ONLINE,87.0,-53.5,302.566,SYNCED,No Alert,2026-06-14,6
5288,2026-06-14 06:09:20,GATE-03,E1046,Warehouse,Night,22:00:00,06:00:00,Check-Out,1046,Yes,330.7,1,0,Not Applicable,No,No,ONLINE,85.7,-68.9,25.773,SYNCED,No Alert,2026-06-14,6
5289,2026-06-14 06:09:57,GATE-03,E1038,Warehouse,Night,22:00:00,06:00:00,Check-Out,1038,Yes,340.6,1,0,Not Applicable,No,No,ONLINE,87.7,-71.5,25.783,SYNCED,No Alert,2026-06-14,6
5290,2026-06-14 06:12:14,GATE-02,E1020,Production,Night,22:00:00,06:00:00,Check-Out,1020,Yes,356.7,1,0,Not Applicable,No,No,ONLINE,87.1,-61.7,302.649,SYNCED,No Alert,2026-06-14,6
5291,2026-06-14 06:12:45,GATE-02,E1044,Maintenance,Night,22:00:00,06:00:00,Check-Out,1044,Yes,422.4,1,0,Not Applicable,No,No,ONLINE,87.3,-64.0,302.657,SYNCED,No Alert,2026-06-14,6
5292,2026-06-14 06:14:11,GATE-02,E1012,Packing,Night,22:00:00,06:00:00,Check-Out,1012,Yes,369.8,1,0,Not Applicable,No,No,ONLINE,86.8,-54.0,302.681,SYNCED,No Alert,2026-06-14,6
5293,2026-06-14 06:15:42,GATE-02,E1049,Production,Night,22:00:00,06:00:00,Check-Out,1049,Yes,398.2,1,0,Not Applicable,No,No,ONLINE,87.3,-57.5,302.706,SYNCED,No Alert,2026-06-14,6
5294,2026-06-14 06:19:02,GATE-02,E1057,Packing,Night,22:00:00,06:00:00,Check-Out,1057,Yes,410.4,1,0,Not Applicable,No,No,ONLINE,84.6,-59.1,302.762,SYNCED,No Alert,2026-06-14,6
5295,2026-06-14 06:19:30,GATE-02,E1047,Production,Night,22:00:00,06:00:00,Check-Out,1047,Yes,279.3,1,0,Not Applicable,No,No,ONLINE,84.1,-54.6,302.77,SYNCED,No Alert,2026-06-14,6
5296,2026-06-14 06:20:42,GATE-02,E1036,Production,Night,22:00:00,06:00:00,Check-Out,1036,Yes,256.1,1,0,Not Applicable,No,No,ONLINE,84.9,-56.7,302.79,SYNCED,No Alert,2026-06-14,6
5297,2026-06-14 06:21:19,GATE-02,E1024,Production,Night,22:00:00,06:00:00,Check-Out,1024,Yes,218.5,1,0,Not Applicable,No,No,ONLINE,86.2,-57.0,302.8,SYNCED,No Alert,2026-06-14,6
5298,2026-06-14 06:30:47,GATE-02,E1025,Production,Night,22:00:00,06:00:00,Check-Out,1025,Yes,348.0,1,0,Not Applicable,No,No,ONLINE,85.2,-55.6,302.958,SYNCED,No Alert,2026-06-14,6
5299,2026-06-14 06:36:14,GATE-02,E1013,Security,Night,22:00:00,06:00:00,Check-Out,1013,Yes,342.0,1,0,Not Applicable,No,No,ONLINE,85.2,-63.4,303.049,SYNCED,No Alert,2026-06-14,6
5300,2026-06-14 13:53:32,GATE-01,UNVERIFIED,Unknown,Unknown,Not Scheduled,Not Scheduled,Unauthorized Attempt,0,No,479.6,1,0,Not Applicable,No,No,ONLINE,87.5,-52.9,70.631,SYNCED,Unknown Fingerprint,2026-06-14,13
5301,2026-06-14 14:36:47,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-Out,1042,Yes,352.7,1,0,Not Applicable,No,No,ONLINE,85.0,-40.3,71.352,SYNCED,No Alert,2026-06-14,14
5302,2026-06-15 05:40:50,GATE-02,E1037,Production,Morning,06:00:00,14:00:00,Check-In,1037,Yes,296.2,1,0,Not Applicable,No,No,ONLINE,83.7,-66.0,326.125,SYNCED,No Alert,2026-06-15,5
5303,2026-06-15 05:43:59,GATE-02,E1059,Production,Morning,06:00:00,14:00:00,Check-In,1059,Yes,293.0,1,0,Not Applicable,No,No,ONLINE,86.2,-60.5,326.178,SYNCED,No Alert,2026-06-15,5
5304,2026-06-15 05:44:09,GATE-01,E1008,Quality Control,Morning,06:00:00,14:00:00,Check-In,1008,Yes,320.2,1,0,Not Applicable,No,No,ONLINE,84.9,-50.9,86.475,SYNCED,No Alert,2026-06-15,5
5305,2026-06-15 05:44:43,GATE-02,E1005,Production,Morning,06:00:00,14:00:00,Check-In,1005,Yes,357.7,1,0,Not Applicable,No,No,ONLINE,86.8,-56.9,326.19,SYNCED,No Alert,2026-06-15,5
5306,2026-06-15 05:46:14,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,634.4,1,1,Not Applicable,No,No,ONLINE,84.7,-52.3,86.51,SYNCED,Unknown Fingerprint,2026-06-15,5
5307,2026-06-15 05:46:17,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,553.8,2,2,Not Applicable,No,No,ONLINE,83.4,-51.6,86.511,SYNCED,Unknown Fingerprint,2026-06-15,5
5308,2026-06-15 05:46:19,GATE-01,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,514.3,3,3,Not Applicable,No,No,ONLINE,84.0,-51.5,86.511,SYNCED,Multiple Failed Attempts,2026-06-15,5
5309,2026-06-15 05:46:24,GATE-01,E1050,Quality Control,Morning,06:00:00,14:00:00,Check-In,1050,Yes,323.1,4,3,Not Applicable,No,No,ONLINE,84.2,-51.4,86.513,SYNCED,No Alert,2026-06-15,5
5310,2026-06-15 05:47:42,GATE-02,UNVERIFIED,Unknown,Unknown,06:00:00,14:00:00,Check-In/Out Attempt,0,No,274.8,1,1,Not Applicable,No,No,ONLINE,83.7,-60.1,326.24,SYNCED,Unknown Fingerprint,2026-06-15,5
5311,2026-06-15 05:47:46,GATE-02,E1015,Production,Morning,06:00:00,14:00:00,Check-In,1015,Yes,295.3,2,1,Not Applicable,No,No,ONLINE,85.3,-60.2,326.241,SYNCED,No Alert,2026-06-15,5
5312,2026-06-15 05:51:50,GATE-02,E1060,Packing,Morning,06:00:00,14:00:00,Check-In,1060,Yes,317.3,1,0,Not Applicable,No,No,ONLINE,84.3,-63.0,326.309,SYNCED,No Alert,2026-06-15,5
5313,2026-06-15 05:52:37,GATE-01,E1053,Quality Control,Morning,06:00:00,14:00:00,Check-In,1053,Yes,372.2,1,0,Not Applicable,No,No,ONLINE,87.4,-48.6,86.616,SYNCED,No Alert,2026-06-15,5
5314,2026-06-15 05:53:47,GATE-01,E1011,Security,Morning,06:00:00,14:00:00,Check-In,1011,Yes,429.6,1,0,Not Applicable,No,No,ONLINE,84.5,-48.2,86.636,SYNCED,No Alert,2026-06-15,5
5315,2026-06-15 06:02:18,GATE-02,E1040,Production,Morning,06:00:00,14:00:00,Check-In,1040,Yes,345.0,1,0,Not Applicable,No,No,ONLINE,85.0,-59.2,326.483,SYNCED,No Alert,2026-06-15,6
5316,2026-06-15 06:03:21,GATE-02,E1058,Maintenance,Morning,06:00:00,14:00:00,Check-In,1058,Yes,305.0,1,0,Not Applicable,No,No,ONLINE,86.4,-54.8,326.501,SYNCED,No Alert,2026-06-15,6
5317,2026-06-15 06:07:57,GATE-02,E1045,Production,Morning,06:00:00,14:00:00,Check-In,1045,Yes,336.8,1,0,Not Applicable,No,No,ONLINE,83.9,-56.0,326.577,SYNCED,No Alert,2026-06-15,6
5318,2026-06-15 06:08:48,GATE-02,E1028,Production,Morning,06:00:00,14:00:00,Check-In,1028,Yes,403.1,1,0,Not Applicable,No,No,ONLINE,84.4,-62.0,326.592,SYNCED,No Alert,2026-06-15,6
5319,2026-06-15 06:12:38,GATE-01,E1042,Security,Morning,06:00:00,14:00:00,Check-In,1042,Yes,357.6,1,0,Not Applicable,Yes,No,ONLINE,84.3,-50.3,86.95,SYNCED,Late Arrival,2026-06-15,6
5320,2026-06-15 06:16:30,GATE-02,E1033,Production,Morning,06:00:00,14:00:00,Check-In,1033,Yes,399.7,1,0,Not Applicable,Yes,No,ONLINE,85.3,-63.4,326.72,SYNCED,Late Arrival,2026-06-15,6
5321,2026-06-15 09:07:09,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,279.1,1,1,Not Applicable,No,No,ONLINE,84.7,-54.5,89.858,SYNCED,Unknown Fingerprint,2026-06-15,9
5322,2026-06-15 09:07:15,GATE-01,UNVERIFIED,Unknown,Unknown,09:30:00,18:30:00,Check-In/Out Attempt,0,No,472.0,2,2,Not Applicable,No,No,ONLINE,84.8,-48.4,89.86,SYNCED,Unknown Fingerprint,2026-06-15,9
5323,2026-06-15 09:07:18,GATE-01,E1026,Admin/HR,General,09:30:00,18:30:00,Check-In,1026,Yes,372.6,3,2,Not Applicable,No,No,ONLINE,84.2,-42.5,89.861,SYNCED,No Alert,2026-06-15,9
5324,2026-06-15 09:23:02,GATE-01,E1004,Admin/HR,General,09:30:00,18:30:00,Check-In,1004,Yes,461.6,1,0,Not Applicable,No,No,ONLINE,83.3,-47.9,90.123,SYNCED,No Alert,2026-06-15,9
5325,2026-06-15 09:29:17,GATE-01,E1034,Admin/HR,General,09:30:00,18:30:00,Check-In,1034,Yes,386.2,1,0,Not Applicable,No,No,ONLINE,85.2,-48.5,90.227,SYNCED,No Alert,2026-06-15,9
5326,2026-06-15 09:35:48,GATE-01,E1014,Admin/HR,General,09:30:00,18:30:00,Check-In,1014,Yes,328.6,1,0,Not Applicable,No,No,ONLINE,81.1,-50.0,90.336,SYNCED,No Alert,2026-06-15,9
5327,2026-06-15 09:35:51,GATE-01,E1030,Admin/HR,General,09:30:00,18:30:00,Check-In,1030,Yes,384.7,1,0,Not Applicable,No,No,ONLINE,87.3,-44.9,90.337,SYNCED,No Alert,2026-06-15,9
5328,2026-06-15 10:05:14,GATE-01,E1055,Admin/HR,General,09:30:00,18:30:00,Check-In,1055,Yes,419.7,1,0,Not Applicable,Yes,No,ONLINE,86.3,-59.9,90.826,SYNCED,Late Arrival,2026-06-15,10
5329,2026-06-15 13:34:15,GATE-02,E1051,Maintenance,Afternoon,14:00:00,22:00:00,Check-In,1051,Yes,285.3,1,0,Not Applicable,No,No,ONLINE,82.4,-58.4,334.016,SYNCED,No Alert,2026-06-15,13
5330,2026-06-15 13:34:33,GATE-01,E1029,Quality Control,Afternoon,14:00:00,22:00:00,Check-In,1029,Yes,389.7,1,0,Not Applicable,No,No,ONLINE,86.6,-52.0,94.315,SYNCED,No Alert,2026-06-15,13
5331,2026-06-15 13:39:51,GATE-03,E1052,Security,Afternoon,14:00:00,22:00:00,Check-In,1052,Yes,398.9,1,0,Not Applicable,No,No,ONLINE,82.1,-68.7,57.281,SYNCED,No Alert,2026-06-15,13
